system_job_id,education_display,education_source,experience_display,experience_source
5175575347,Master's Degree,nlp_inferred,6 years,nlp_inferred
5018623006,Doctorate,nlp_inferred,,not_specified
5214147952,Bachelor's Degree,nlp_inferred,,not_specified
5238888078,Doctorate,nlp_inferred,,not_specified
5018627010,Master's Degree,nlp_inferred,9 months,nlp_inferred
5259678312,Certification,nlp_inferred,12 months,nlp_inferred
5238911194,Bachelor's Degree,nlp_inferred,6 years,nlp_inferred
5259681204,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5127052305,Doctorate,nlp_inferred,,not_specified
5177453505,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5127055815,Bachelor's Degree,nlp_inferred,,not_specified
5271685550,Associate Degree,nlp_inferred,18 years,nlp_inferred
5270201486,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5259716699,Master's Degree,nlp_inferred,,not_specified
5260316246,Master's Degree,nlp_inferred,,not_specified
5215873983,High School Diploma/GED,nlp_inferred,,not_specified
5270202385,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5270201479,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5063512960,Bachelor's Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5272716251,Associate Degree,nlp_inferred,1 years,nlp_inferred
5208869919,Certification,nlp_inferred,12 months,nlp_inferred
5224627410,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5224626876,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5027226820,Bachelor's Degree,nlp_inferred,21 years,nlp_inferred
5236873194,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5235680331,Master's Degree,nlp_inferred,1 years,nlp_inferred
5250422890,Associate Degree,nlp_inferred,Entry level / no experience,nlp_inferred
5267024949,,not_specified,40 years,nlp_inferred
5148424023,Bachelor's Degree,nlp_inferred,10-0 years,nlp_inferred
5216043684,Master's Degree,nlp_inferred,3 years,nlp_inferred
4524883022,Bachelor's Degree,nlp_inferred,,not_specified
5135852952,Doctorate,nlp_inferred,12 months,nlp_inferred
5260529792,,not_specified,12 months,nlp_inferred
5259955656,Bachelor's Degree,nlp_inferred,,not_specified
5127055866,Doctorate,nlp_inferred,,not_specified
5127053441,Master's Degree,nlp_inferred,,not_specified
5135674259,Doctorate,nlp_inferred,,not_specified
5196602487,Doctorate,nlp_inferred,Entry level / no experience,nlp_inferred
5224618494,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5185988890,Master's Degree,nlp_inferred,2 years,nlp_inferred
5127056030,Doctorate,nlp_inferred,,not_specified
5189582788,,not_specified,,not_specified
5135669183,Doctorate,nlp_inferred,1 years,nlp_inferred
5189582850,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5193060422,Certification,nlp_inferred,1 years,nlp_inferred
5029386208,Bachelor's Degree,nlp_inferred,7 years,nlp_inferred
5207324140,Bachelor's Degree,nlp_inferred,0 months,nlp_inferred
4971211714,Bachelor's Degree,nlp_inferred,40 years,nlp_inferred
4749677536,Doctorate,nlp_inferred,,not_specified
5125178270,Master's Degree,nlp_inferred,3 years,nlp_inferred
5207342657,,not_specified,50 years,nlp_inferred
5135672538,Doctorate,nlp_inferred,3 years,nlp_inferred
5158163320,Certification,nlp_inferred,,not_specified
5027060104,Doctorate,nlp_inferred,,not_specified
5161572873,Doctorate,nlp_inferred,,not_specified
5164823828,Doctorate,nlp_inferred,3 years,nlp_inferred
5129729373,Master's Degree,nlp_inferred,,not_specified
5161659848,Master's Degree,nlp_inferred,2-5 years,nlp_inferred
5207627817,High School Diploma/GED,nlp_inferred,10-0 years,nlp_inferred
5089842593,Master's Degree,nlp_inferred,10 years,nlp_inferred
5076954467,Master's Degree,nlp_inferred,15 years,nlp_inferred
5266920458,Bachelor's Degree,nlp_inferred,2-3 years,nlp_inferred
5263745134,Bachelor's Degree,nlp_inferred,,not_specified
5259628859,High School Diploma/GED,nlp_inferred,3 months,nlp_inferred
5018627506,Master's Degree,nlp_inferred,9 months,nlp_inferred
5161566043,Master's Degree,nlp_inferred,3 years,nlp_inferred
5100918683,Master's Degree,nlp_inferred,9 months,nlp_inferred
5092366924,Doctorate,nlp_inferred,,not_specified
5020141096,Doctorate,nlp_inferred,3 years,nlp_inferred
5214149837,Doctorate,nlp_inferred,,not_specified
5135674183,Doctorate,nlp_inferred,3 years,nlp_inferred
5099233114,,not_specified,6 years,nlp_inferred
5256906351,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
4971132449,Certification,nlp_inferred,1 years,nlp_inferred
5189977429,,not_specified,Entry level / no experience,nlp_inferred
5236805022,Bachelor's Degree,nlp_inferred,6 months,nlp_inferred
5224615864,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5240528341,High School Diploma/GED,nlp_inferred,5 years,nlp_inferred
5151133902,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5259677263,Certification,nlp_inferred,1 years,nlp_inferred
5259677773,High School Diploma/GED,nlp_inferred,12 months,nlp_inferred
5135673571,High School Diploma/GED,nlp_inferred,2 years,nlp_inferred
5259679594,Master's Degree,nlp_inferred,,not_specified
5259679972,Doctorate,nlp_inferred,5 years,nlp_inferred
5259681490,Certification,nlp_inferred,12 months,nlp_inferred
4749678021,Doctorate,nlp_inferred,,not_specified
5259683345,High School Diploma/GED,nlp_inferred,,not_specified
5158180077,High School Diploma/GED,nlp_inferred,,not_specified
5259690256,Certification,nlp_inferred,3 years,nlp_inferred
5259690282,,not_specified,3 years,nlp_inferred
5200943083,Master's Degree,nlp_inferred,9 months,nlp_inferred
5259692178,Bachelor's Degree,nlp_inferred,,not_specified
5259707303,Master's Degree,nlp_inferred,8 years,nlp_inferred
5259714865,Master's Degree,nlp_inferred,8 years,nlp_inferred
5259733207,Certification,nlp_inferred,1 years,nlp_inferred
5207337616,Certification,nlp_inferred,16 years,nlp_inferred
5135671276,Doctorate,nlp_inferred,3 months,nlp_inferred
5226811915,Associate Degree,nlp_inferred,18 years,nlp_inferred
5139218555,Doctorate,nlp_inferred,Entry level / no experience,nlp_inferred
5224620748,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5259892876,Master's Degree,nlp_inferred,3 years,nlp_inferred
5259937590,Associate Degree,nlp_inferred,5 years,nlp_inferred
5259954413,Bachelor's Degree,nlp_inferred,,not_specified
5127056702,Doctorate,nlp_inferred,,not_specified
5240626086,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5151234442,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5129816943,,not_specified,13-0 years,nlp_inferred
5236803341,,not_specified,,not_specified
5224622775,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5212515978,Master's Degree,nlp_inferred,6 months,nlp_inferred
5113090218,Doctorate,nlp_inferred,0-3 years,nlp_inferred
5259690148,Bachelor's Degree,nlp_inferred,2 years,nlp_inferred
5259682314,Associate Degree,nlp_inferred,,not_specified
5259681637,Doctorate,nlp_inferred,,not_specified
5260315918,Associate Degree,nlp_inferred,18 years,nlp_inferred
5260334711,Master's Degree,nlp_inferred,14-0 years,nlp_inferred
5260256530,Certification,nlp_inferred,,not_specified
4749677154,,not_specified,9 months,nlp_inferred
5073457820,Doctorate,nlp_inferred,2 years,nlp_inferred
5262307649,Master's Degree,nlp_inferred,3 years,nlp_inferred
5196611948,Master's Degree,nlp_inferred,3 years,nlp_inferred
5208838275,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
4749677192,Bachelor's Degree,nlp_inferred,,not_specified
5189665864,,not_specified,Entry level / no experience,nlp_inferred
5259818052,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
4359187070,Bachelor's Degree,nlp_inferred,,not_specified
5259956038,Bachelor's Degree,nlp_inferred,,not_specified
5201876463,Doctorate,nlp_inferred,,not_specified
5064680088,Bachelor's Degree,nlp_inferred,5-7 years,nlp_inferred
5189708190,,not_specified,40 years,nlp_inferred
5278735112,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5280737666,,not_specified,,not_specified
5224618641,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5186238092,,not_specified,40 years,nlp_inferred
5278805701,,not_specified,,not_specified
5080618012,,not_specified,40 years,nlp_inferred
5183185946,,not_specified,40 years,nlp_inferred
5183185004,,not_specified,40 years,nlp_inferred
5207489554,,not_specified,40 years,nlp_inferred
5207491462,,not_specified,40 years,nlp_inferred
4654095918,High School Diploma/GED,nlp_inferred,,not_specified
5245173685,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
5165970764,,not_specified,,not_specified
5243706271,,not_specified,,not_specified
5243702079,,not_specified,,not_specified
5243708339,,not_specified,,not_specified
5243704025,,not_specified,,not_specified
5243706583,,not_specified,,not_specified
5243707981,,not_specified,,not_specified
5243704241,,not_specified,,not_specified
5243706877,,not_specified,,not_specified
5243707909,,not_specified,,not_specified
5243707011,,not_specified,,not_specified
5135674580,Doctorate,nlp_inferred,2 years,nlp_inferred
5219458322,,not_specified,40 years,nlp_inferred
5259887875,Bachelor's Degree,nlp_inferred,,not_specified
5259679809,Certification,nlp_inferred,1 years,nlp_inferred
5113086096,Doctorate,nlp_inferred,5 years,nlp_inferred
5270204517,Associate Degree,nlp_inferred,18 years,nlp_inferred
5260419973,,not_specified,4 years,nlp_inferred
5260253818,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5259691246,Doctorate,nlp_inferred,,not_specified
4967670969,Doctorate,nlp_inferred,,not_specified
5208797810,Certification,nlp_inferred,,not_specified
5135669576,Doctorate,nlp_inferred,3 years,nlp_inferred
5165861438,,not_specified,6 months,nlp_inferred
5224624003,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5270191928,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5127050642,Master's Degree,nlp_inferred,,not_specified
5135700146,Bachelor's Degree,nlp_inferred,20 years,nlp_inferred
5270203820,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5164858072,Associate Degree,nlp_inferred,18 years,nlp_inferred
5277217618,Master's Degree,nlp_inferred,7 years,nlp_inferred
5238963437,High School Diploma/GED,nlp_inferred,,not_specified
5264069486,Doctorate,nlp_inferred,,not_specified
5259865256,Bachelor's Degree,nlp_inferred,,not_specified
4749677054,Doctorate,nlp_inferred,9 months,nlp_inferred
5125181406,Doctorate,nlp_inferred,,not_specified
5127053359,Doctorate,nlp_inferred,,not_specified
5243701015,,not_specified,,not_specified
5243706580,,not_specified,,not_specified
5210838425,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
5207608386,,not_specified,18 years,nlp_inferred
5209054674,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5201171708,,not_specified,,not_specified
5278735823,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5260257010,,not_specified,2 years,nlp_inferred
5271681179,Associate Degree,nlp_inferred,,not_specified
5278800268,,not_specified,,not_specified
5278802197,Certification,nlp_inferred,2 years,nlp_inferred
5278952667,,not_specified,Entry level / no experience,nlp_inferred
5110331111,Bachelor's Degree,nlp_inferred,4-6 years,nlp_inferred
5224623692,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5243708927,,not_specified,,not_specified
5243812566,Certification,nlp_inferred,1 years,nlp_inferred
5245018178,Bachelor's Degree,nlp_inferred,20 years,nlp_inferred
5050434550,High School Diploma/GED,nlp_inferred,1 years,nlp_inferred
5050432119,Master's Degree,nlp_inferred,6 years,nlp_inferred
5050443905,,not_specified,18 years,nlp_inferred
5050420504,,not_specified,,not_specified
5250213670,Bachelor's Degree,nlp_inferred,,not_specified
5258696273,,not_specified,6 months,nlp_inferred
5050437692,,not_specified,,not_specified
5050420065,,not_specified,3 months,nlp_inferred
5245112351,,not_specified,3 years,nlp_inferred
5233298370,Certification,nlp_inferred,2 years,nlp_inferred
5235783706,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5250231300,Associate Degree,nlp_inferred,,not_specified
5233300572,Certification,nlp_inferred,2 years,nlp_inferred
5233298399,,not_specified,2 years,nlp_inferred
5050437160,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5050418866,High School Diploma/GED,nlp_inferred,2 months,nlp_inferred
5050397107,,not_specified,6 months,nlp_inferred
5050417144,,not_specified,,not_specified
5082151213,,not_specified,3 months,nlp_inferred
5233298644,,not_specified,2 years,nlp_inferred
5050421060,,not_specified,,not_specified
5066358640,,not_specified,18 years,nlp_inferred
5050402700,,not_specified,,not_specified
5050438304,Bachelor's Degree,nlp_inferred,25 years,nlp_inferred
5068150318,,not_specified,18 years,nlp_inferred
5081105942,Certification,nlp_inferred,3 years,nlp_inferred
5135565786,,not_specified,,not_specified
5258677763,Master's Degree,nlp_inferred,,not_specified
4052764433,,not_specified,,not_specified
5135566755,,not_specified,,not_specified
5050419527,,not_specified,,not_specified
5280414534,,not_specified,6 months,nlp_inferred
5050437950,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5260672978,Bachelor's Degree,nlp_inferred,12 months,nlp_inferred
5197376077,Bachelor's Degree,dataset,60.0,dataset
4695043722,Bachelor's Degree,nlp_inferred,,not_specified
5063511732,Master's Degree,nlp_inferred,12 years,nlp_inferred
5262263099,,not_specified,1 years,nlp_inferred
5260293058,,not_specified,10 years,nlp_inferred
5262299249,Associate Degree,nlp_inferred,,not_specified
5262320560,Associate Degree,nlp_inferred,,not_specified
5280683464,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
5262256666,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5214409974,Certification,nlp_inferred,,not_specified
5280681213,Certification,nlp_inferred,5 years,nlp_inferred
5278734001,Associate Degree,nlp_inferred,6 months,nlp_inferred
5278736675,,not_specified,10 years,nlp_inferred
5266923974,High School Diploma/GED,nlp_inferred,,not_specified
5266921588,,not_specified,Entry level / no experience,nlp_inferred
5266925300,,not_specified,Entry level / no experience,nlp_inferred
5042519581,Associate Degree,nlp_inferred,60 years,nlp_inferred
5259819612,,not_specified,,not_specified
5280746875,Associate Degree,nlp_inferred,6 months,nlp_inferred
5262454281,Bachelor's Degree,nlp_inferred,2-4 years,nlp_inferred
5280770133,Associate Degree,nlp_inferred,,not_specified
5280793088,Master's Degree,nlp_inferred,3 years,nlp_inferred
5280814281,Associate Degree,nlp_inferred,,not_specified
4859415120,Associate Degree,nlp_inferred,3-5 years,nlp_inferred
5125271141,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5270224075,Bachelor's Degree,nlp_inferred,3-5 years,nlp_inferred
4909983427,Master's Degree,nlp_inferred,8 years,nlp_inferred
5245074980,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5277285193,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5245071382,Bachelor's Degree,nlp_inferred,3 years,nlp_inferred
5125270024,Certification,nlp_inferred,16 years,nlp_inferred
5125177571,Associate Degree,nlp_inferred,21 years,nlp_inferred
5196706612,High School Diploma/GED,nlp_inferred,3 years,nlp_inferred
5247253511,Doctorate,nlp_inferred,3 years,nlp_inferred
5277304854,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
5245191757,Bachelor's Degree,nlp_inferred,4 years,nlp_inferred
5121630742,,not_specified,6 months,nlp_inferred
5183321469,Certification,nlp_inferred,3 years,nlp_inferred
5247341399,Certification,nlp_inferred,,not_specified
5280942541,,not_specified,,not_specified
5280942977,,not_specified,1 years,nlp_inferred
5278974308,Certification,nlp_inferred,3 years,nlp_inferred
5146931185,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5260532161,,not_specified,,not_specified
5209051600,,not_specified,Entry level / no experience,nlp_inferred
5260542313,Bachelor's Degree,nlp_inferred,8 years,nlp_inferred
4655779582,High School Diploma/GED,nlp_inferred,10-0 years,nlp_inferred
951411038,High School Diploma/GED,nlp_inferred,16 years,nlp_inferred
5132354910,Bachelor's Degree,nlp_inferred,,not_specified
5172333075,,not_specified,Entry level / no experience,nlp_inferred
5099373965,Certification,nlp_inferred,,not_specified
4847802657,High School Diploma/GED,nlp_inferred,Entry level / no experience,nlp_inferred
4978898774,Bachelor's Degree,nlp_inferred,5 years,nlp_inferred
5125180468,Associate Degree,nlp_inferred,21 years,nlp_inferred
5232323937,Certification,nlp_inferred,2 years,nlp_inferred
4402451404,Bachelor's Degree,nlp_inferred,,not_specified
5232461712,Bachelor's Degree,nlp_inferred,,not_specified
5232466292,Associate Degree,nlp_inferred,3 months,nlp_inferred
5226899455,Master's Degree,nlp_inferred,8 years,nlp_inferred
5212426443,Master's Degree,nlp_inferred,21 years,nlp_inferred
5232489633,,not_specified,3 years,nlp_inferred
5232515443,High School Diploma/GED,nlp_inferred,18 years,nlp_inferred
4627001984,Master's Degree,nlp_inferred,9 months,nlp_inferred
5102644052,Bachelor's Degree,nlp_inferred,,not_specified
5189841950,Bachelor's Degree,nlp_inferred,1 years,nlp_inferred
5129975695,Bachelor's Degree,nlp_inferred,,not_specified
5132352300,Bachelor's Degree,nlp_inferred,,not_specified
5132349765,Bachelor's Degree,nlp_inferred,,not_specified
